,0,1,2,3,4,5,6
153,2,8160,Note_on_c,0,78,80,
154,2,8207,Note_off_c,0,78,0,
155,2,8208,Note_on_c,0,81,80,
156,2,8303,Note_off_c,0,81,0,
157,2,8304,Note_on_c,0,80,80,
158,2,8399,Note_off_c,0,80,0,
159,2,8400,Note_on_c,0,78,80,
160,2,8831,Note_off_c,0,78,0,
161,2,8832,Note_on_c,0,81,80,
162,2,8879,Note_off_c,0,81,0,
163,2,8880,Note_on_c,0,83,80,
164,2,8927,Note_off_c,0,83,0,
165,2,8928,Note_on_c,0,81,80,
166,2,8975,Note_off_c,0,81,0,
167,2,8976,Note_on_c,0,80,80,
168,2,9119,Note_off_c,0,80,0,
169,2,9120,Note_on_c,0,73,80,
170,2,9215,Note_off_c,0,73,0,
171,2,9216,Note_on_c,0,78,80,
172,2,9599,Note_off_c,0,78,0,
173,2,9600,Note_on_c,0,54,80,
174,2,9605,Note_off_c,0,54,0,
175,2,9606,Note_on_c,0,57,80,
176,2,9611,Note_off_c,0,57,0,
177,2,9612,Note_on_c,0,61,80,
178,2,9617,Note_off_c,0,61,0,
179,2,9618,Note_on_c,0,66,80,
180,2,9623,Note_off_c,0,66,0,
181,2,9624,Note_on_c,0,69,80,
182,2,9629,Note_off_c,0,69,0,
183,2,9630,Note_on_c,0,73,80,
184,2,9635,Note_off_c,0,73,0,
185,2,9636,Note_on_c,0,78,80,
186,2,9641,Note_off_c,0,78,0,
187,2,9642,Note_on_c,0,80,80,
188,2,9647,Note_off_c,0,80,0,
189,2,9648,Note_on_c,0,81,80,
190,2,9791,Note_off_c,0,81,0,
191,2,9791,End_track,,,,
192,0,0,End_of_file,,,,
