1,4,5
0,76,112
0.75,74,112
1.5,72,112
2.25,71,112
3,69,112
4,74,112
4.75,72,112
5.5,71,112
6.25,69,112
7,67,112
8,72,112
8.75,71,112
9.5,69,112
10.25,67,112
11,65,112
12,71,112
12.5,72,112
13,71,112
13.5,76,127
14.5,74,127
16,76,112
16.75,74,112
17.5,72,112
18.25,71,112
19,69,112
20,74,112
20.75,72,112
21.5,71,112
22.25,69,112
23,67,112
24,72,112
24.75,71,112
25.5,69,112
26.25,67,112
27,65,112
27.5,67,112
28,71,112
28.5,72,112
29,74,112
29.5,76,127
31,72,112
31.5,71,112
32,69,112
33,76,112
35,72,112
35.5,69,112
36,71,112
37,77,112
38,76,112
38.5,74,112
40,72,112
40.5,74,112
41,72,112
41.5,74,112
42,75,112
42.14583333,76,112
43,72,112
43.5,71,112
44,69,112
45,74,112
46,72,112
46.5,71,112
47.5,69,112
47.75,71,112
48,72,112
48.32291667,71,112
48.65625,70,112
49,69,112
50,76,112
50.25,75,112
50.5,74,112
50.75,73,112
51,72,112
52,74,112
53,81,112
54,79,112
55,77,112
55.5,76,112
55.75,74,112
56,76,112
63,72,112
63.5,71,112
64,69,112
65,76,112
67,72,112
67.5,69,112
68,71,112
69,77,112
70,76,112
70.5,74,112
72,72,112
72.5,74,112
73,72,112
73.5,74,112
74,75,112
74.14583333,76,112
75,72,112
75.5,71,112
76,69,112
77,74,112
78,72,112
78.5,71,112
79.5,69,112
79.75,71,112
80,72,112
80.32291667,71,112
80.65625,70,112
81,69,112
82,76,112
82.25,75,112
82.5,74,112
82.75,73,112
83,72,112
84,74,112
85,81,112
86,79,112
87,77,112
87.5,76,112
87.75,74,112
88,76,112
94,76,112
94.5,76,112
95,84,112
96,81,112
97.5,81,112
98,83,112
98.5,84,112
99,83,112
99.5,81,127
100.5,79,127
103,81,112
103.1041667,80,112
103.21875,79,112
103.3229167,78,112
103.4375,77,112
103.5416667,76,112
103.65625,75,112
103.7708333,74,112
103.875,73,112
104,72,112
104.5,74,112
105.5,72,112
106,74,112
106.5,76,127
109.5,72,112
110,74,112
110.5,76,112
111,77,112
112,76,112
112.5,74,127
115,81,112
116,79,112
116.5,77,112
117,79,112
117.5,81,127
118.5,83,127
126,72,112
126.5,71,112
127,69,112
128,76,112
130,72,112
130.5,69,112
131,71,112
132,77,112
133,76,112
133.5,74,112
135,72,112
135.5,74,112
136,72,112
136.5,74,112
137,76,112
137.5,76,112
138,77,112
138.5,79,112
139,81,112
140,84,112
141,83,112
141.5,80,127
142.5,81,112
143,72,112
143.5,74,112
144,76,112
144.5,79,112
145.5,81,112
146.5,84,127
151,84,112
151,72,112
151.25,83,112
151.25,71,112
151.5,86,112
151.5,74,112
151.75,84,112
151.75,72,112
152.25,83,112
152.25,71,112
152.75,81,112
152.75,69,112
153.25,79,112
153.25,67,112
153.5,81,112
153.5,69,112
154,83,112
154,71,112
154.5,83,127
154.5,71,127
155,84,112
155,72,112
155.5,86,112
155.5,74,112
156,88,127
157.5,72,112
158,71,112
158.5,69,112
159.5,76,112
161.5,72,112
162,69,112
162.5,71,112
163.5,77,112
164.5,76,112
165,74,112
166.5,72,112
167,74,112
167.5,72,112
168,74,112
168.5,75,112
168.6458333,76,112
169.5,72,112
170,71,112
170.5,69,112
171.5,74,112
172.5,72,112
173,71,112
174,69,112
174.25,71,112
174.5,72,112
174.8229167,71,112
175.15625,70,112
175.5,69,112
176.5,76,112
176.75,75,112
177,74,112
177.25,73,112
177.5,72,112
178.5,74,112
179.5,81,112
180.5,79,112
181.5,77,112
182,76,112
182.25,74,112
182.5,76,112
189.5,71,112
189.6458333,72,112
190,71,112
190.5,69,112
191.5,76,112
193.5,72,112
194,69,112
194.5,71,112
195.5,77,112
196.5,76,112
197,74,112
198.5,72,112
199,74,112
199.5,72,112
200,74,112
200.5,75,112
200.6458333,76,112
201,76,112
201.5,72,112
202,71,112
202.5,69,112
203.5,74,112
204.5,72,112
205,71,112
206,69,112
206.25,71,112
206.5,72,112
206.8229167,71,112
207.15625,70,112
207.5,69,112
208.5,76,112
208.5,75,112
208.75,75,112
209,74,112
209.25,73,112
209.5,72,112
210.5,74,112
211.5,81,112
212.5,79,112
213.5,77,112
214,76,112
214.25,74,112
214.5,76,112
220.5,75,112
221,76,112
221.5,84,127
223,81,112
224.25,80,112
224.5,81,112
225,84,112
225.5,83,112
226.25,81,112
227,79,112
229,79,112
229.25,80,112
229.5,81,127
229.6041667,80,127
229.71875,79,127
229.8229167,78,127
229.9375,77,127
230.0416667,76,127
230.15625,75,127
230.2708333,74,127
230.375,73,127
230.5,72,112
231,74,127
